instance,alg,candName,targName,conf,realConf,order
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street3,0,0,631
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street4,0,0,632
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.postalCode,0,0,633
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.entityidentifider,0,0,634
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo,0,0,635
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.city,0,0,636
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.attn,0,0,637
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.country,0,0,638
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.stateProvince,0,0,639
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street1,0,0,640
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street2,0,0,641
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street3,0,0,642
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street4,0,0,643
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.postalCode,0,0,644
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.entityidentifider,0,0,645
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines,0,0,646
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.startAt,0,0,647
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.count,0,0,648
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item,0,0,649
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.uom,0,0,650
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.unitPrice,0,0,651
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.qty,0,0,652
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.partNo,0,0,653
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.line,0,0,654
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactEmail,1,1,12
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO,0,0,695
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader,0,0,696
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader.poDate,0,0,697
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader.poNumber,0,0,698
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact,0,0,699
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactName,0,0,700
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactFunctionCode,0,0,701
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactPhone,0,0,702
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo,0,0,703
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.city,0,0,704
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.attn,0,0,705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.country,0,0,706
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.stateProvince,0,0,707
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street1,0,0,708
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street2,0,0,709
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street3,0,0,710
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street4,0,0,711
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.postalCode,0,0,712
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.entityidentifider,0,0,713
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo,0,0,714
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.city,0,0,715
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.attn,0,0,716
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.country,0,0,717
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.stateProvince,0,0,718
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street1,0,0,719
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street2,0,0,720
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street3,0,0,721
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street4,0,0,722
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.postalCode,0,0,723
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.entityidentifider,0,0,724
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines,0,0,725
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.startAt,0,0,726
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.count,0,0,727
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item,0,0,728
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.uom,0,0,729
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.unitPrice,0,0,730
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.qty,0,0,731
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.partNo,0,0,732
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.line,0,0,733
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactPhone,1,1,13
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO,0,0,734
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader,0,0,735
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader.poDate,0,0,736
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader.poNumber,0,0,737
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact,0,0,738
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactName,0,0,739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactFunctionCode,0,0,740
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactEmail,0,0,741
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo,0,0,742
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.city,0,0,743
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.attn,0,0,744
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.country,0,0,745
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.stateProvince,0,0,746
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street1,0,0,747
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street2,0,0,748
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street3,0,0,749
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street4,0,0,750
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.postalCode,0,0,751
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.entityidentifider,0,0,752
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo,0,0,753
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.city,0,0,754
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.attn,0,0,755
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.country,0,0,756
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.stateProvince,0,0,757
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street1,0,0,758
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street2,0,0,759
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street3,0,0,760
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street4,0,0,761
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.postalCode,0,0,762
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.entityidentifider,0,0,763
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines,0,0,764
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.startAt,0,0,765
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.count,0,0,766
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item,0,0,767
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.uom,0,0,768
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.unitPrice,0,0,769
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.qty,0,0,770
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.partNo,0,0,771
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.line,0,0,772
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO,0,0,2081
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POHeader,0,0,2082
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POHeader.poDate,0,0,2083
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POHeader.poNumber,0,0,2084
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact,0,0,2085
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactName,0,0,2086
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactFunctionCode,0,0,2087
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactEmail,0,0,2088
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactPhone,0,0,2089
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo,0,0,2090
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.city,0,0,2091
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.attn,0,0,2092
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.country,0,0,2093
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.stateProvince,0,0,2094
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street1,0,0,2095
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street2,0,0,2096
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street3,0,0,2097
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street4,0,0,2098
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.postalCode,0,0,2099
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.entityidentifider,0,0,2100
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo,0,0,2101
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.city,0,0,2102
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.attn,0,0,2103
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.country,0,0,2104
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.stateProvince,0,0,2105
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street1,0,0,2106
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street2,0,0,2107
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street3,0,0,2108
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street4,0,0,2109
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.postalCode,0,0,2110
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.entityidentifider,0,0,2111
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines,0,0,2112
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.startAt,0,0,2113
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.count,0,0,2114
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item,0,0,2115
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.uom,0,0,2116
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.unitPrice,0,0,2117
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.qty,0,0,2118
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.partNo,0,0,2119
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.line,0,0,2120
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO,0,0,2121
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POHeader,0,0,2122
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POHeader.poDate,0,0,2123
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POHeader.poNumber,0,0,2124
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact,0,0,2125
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact.contactName,0,0,2126
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact.contactFunctionCode,0,0,2127
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact.contactEmail,0,0,2128
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact.contactPhone,0,0,2129
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo,0,0,2130
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.city,0,0,2131
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.attn,0,0,2132
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.country,0,0,2133
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.stateProvince,0,0,2134
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.street1,0,0,2135
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.street2,0,0,2136
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.street3,0,0,2137
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.street4,0,0,2138
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.postalCode,0,0,2139
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.entityidentifider,0,0,2140
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo,0,0,2141
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.city,0,0,2142
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.attn,0,0,2143
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.country,0,0,2144
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.stateProvince,0,0,2145
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.street1,0,0,2146
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.street2,0,0,2147
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.street3,0,0,2148
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.street4,0,0,2149
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.postalCode,0,0,2150
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.entityidentifider,0,0,2151
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines,0,0,2152
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.startAt,0,0,2153
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.count,0,0,2154
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item,0,0,2155
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.uom,0,0,2156
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.unitPrice,0,0,2157
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.qty,0,0,2158
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.partNo,0,0,2159
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.line,0,0,2160
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POHeader,1,1,59
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO,0,0,1688
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POHeader.poDate,0,0,1689
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POHeader.poNumber,0,0,1690
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact,0,0,1691
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactName,0,0,1692
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactFunctionCode,0,0,1693
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactEmail,0,0,1694
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactPhone,0,0,1695
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo,0,0,1696
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.city,0,0,1697
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.attn,0,0,1698
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.country,0,0,1699
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.stateProvince,0,0,1700
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street1,0,0,1701
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street2,0,0,1702
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street3,0,0,1703
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street4,0,0,1704
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.postalCode,0,0,1705
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.entityidentifider,0,0,1706
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo,0,0,1707
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.city,0,0,1708
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.attn,0,0,1709
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.country,0,0,1710
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.stateProvince,0,0,1711
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street1,0,0,1712
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street2,0,0,1713
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street3,0,0,1714
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street4,0,0,1715
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.postalCode,0,0,1716
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.entityidentifider,0,0,1717
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines,0,0,1718
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.startAt,0,0,1719
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.count,0,0,1720
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item,0,0,1721
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.uom,0,0,1722
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.unitPrice,0,0,1723
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.qty,0,0,1724
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.partNo,0,0,1725
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.line,0,0,1726
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.Contact,1,1,62
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO,0,0,1885
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POHeader,0,0,1886
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POHeader.poDate,0,0,1887
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POHeader.poNumber,0,0,1888
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.Contact.contactName,0,0,1889
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.Contact.contactFunctionCode,0,0,1890
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.Contact.contactEmail,0,0,1891
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.Contact.contactPhone,0,0,1892
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo,0,0,1893
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.city,0,0,1894
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.attn,0,0,1895
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.country,0,0,1896
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.stateProvince,0,0,1897
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.street1,0,0,1898
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.street2,0,0,1899
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.street3,0,0,1900
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.street4,0,0,1901
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.postalCode,0,0,1902
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.entityidentifider,0,0,1903
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo,0,0,1904
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.city,0,0,1905
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.attn,0,0,1906
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.country,0,0,1907
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.stateProvince,0,0,1908
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.street1,0,0,1909
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.street2,0,0,1910
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.street3,0,0,1911
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.street4,0,0,1912
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.postalCode,0,0,1913
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.entityidentifider,0,0,1914
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines,0,0,1915
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.startAt,0,0,1916
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.count,0,0,1917
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item,0,0,1918
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.uom,0,0,1919
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.unitPrice,0,0,1920
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.qty,0,0,1921
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.partNo,0,0,1922
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.line,0,0,1923
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO,0,0,1963
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POHeader,0,0,1964
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POHeader.poDate,0,0,1965
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POHeader.poNumber,0,0,1966
