candName,targName,Ontobuilder Term Match,AMC Token Path,WordNet Jiang Conrath,ADnEV
PurchaseOrder.DeliverTo,PO.POBillTo,0.1,0.44850859,0.061582278,0.203363623
PurchaseOrder.DeliverTo,PO.POBillTo.city,0.15,0.423695028,0,0.191231676
PurchaseOrder.DeliverTo,PO.POBillTo.attn,0,0.423695028,0,0.141231676
PurchaseOrder.DeliverTo,PO.POBillTo.country,0.142857143,0.438873589,0,0.193910244
PurchaseOrder.DeliverTo,PO.POBillTo.stateProvince,0.124539072,0.415079355,0.085897121,0.208505183
PurchaseOrder.DeliverTo,PO.POBillTo.street1,0.161904762,0.438873589,0,0.20025945
PurchaseOrder.DeliverTo,PO.POBillTo.street2,0.161904762,0.438873589,0,0.20025945
PurchaseOrder.DeliverTo,PO.POBillTo.street3,0.161904762,0.438873589,0,0.20025945
PurchaseOrder.DeliverTo,PO.POBillTo.street4,0.161904762,0.438873589,0,0.20025945
PurchaseOrder.DeliverTo,PO.POBillTo.postalCode,0.17952381,0.453968257,0.050595001,0.228029023
PurchaseOrder.DeliverTo,PO.POBillTo.entityidentifider,0.223567609,0.455725998,0.056120224,0.245137944
PurchaseOrder.DeliverTo,PO.POLines,0.227936508,0.368498176,0.057266509,0.217900398
PurchaseOrder.DeliverTo,PO.POLines.startAt,0.057142857,0.343040287,0.074674352,0.158285832
PurchaseOrder.DeliverTo,PO.POLines.count,0,0.344427019,0.061111243,0.135179421
PurchaseOrder.DeliverTo,PO.POLines.Item,0.15,0.35667187,0,0.168890623
PurchaseOrder.DeliverTo,PO.POLines.Item.uom,0,0.35375455,0,0.117918183
PurchaseOrder.DeliverTo,PO.POLines.Item.unitPrice,0.147063492,0.368342191,0.055080151,0.190161945
PurchaseOrder.DeliverTo,PO.POLines.Item.qty,0,0.35375455,0.096323293,0.150025948
PurchaseOrder.DeliverTo,PO.POLines.Item.partNo,0.057142857,0.371428549,0.059633613,0.162735006
PurchaseOrder.DeliverTo,PO.POLines.Item.line,0.303968254,0.365659326,0.057266509,0.24229803
PurchaseOrder.DeliverTo.Contact,PO,0.166666667,0.249450549,0,0.138705739
PurchaseOrder.DeliverTo.Contact,PO.POHeader,0.148412698,0.389324933,0.066479676,0.201405769
PurchaseOrder.DeliverTo.Contact,PO.POHeader.poDate,0.158333333,0.388392866,0.066343957,0.204356719
PurchaseOrder.DeliverTo.Contact,PO.POHeader.poNumber,0.198412698,0.382325977,0.074135344,0.21829134
PurchaseOrder.DeliverTo.Contact,PO.Contact,1,0.47912088,1,0.926373627
PurchaseOrder.DeliverTo.Contact,PO.Contact.contactName,0.619155844,0.484821439,1,0.701325761
PurchaseOrder.DeliverTo.Contact,PO.Contact.contactFunctionCode,0.432962881,0.493650794,1,0.642204558
PurchaseOrder.DeliverTo.Contact,PO.Contact.contactEmail,0.578095238,0.454945028,1,0.677680089
PurchaseOrder.DeliverTo.Contact,PO.Contact.contactPhone,0.607705628,0.51160717,1,0.706437599
PurchaseOrder.DeliverTo.Contact,PO.POShipTo,0.111904762,0.413278401,0.063095315,0.196092826
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.city,0.184285714,0.412332118,0.072294916,0.222970916
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.attn,0.142857143,0.395136356,0.061591094,0.199861531
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.country,0.99998,0.453601956,0.073268932,0.508950296
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.stateProvince,0.208617216,0.405714273,0.088073511,0.234135
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street1,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street2,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street3,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street4,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.postalCode,0.291904762,0.469285667,0.061954784,0.274381738
PurchaseOrder.DeliverTo.Contact,PO.POShipTo.entityidentifider,0.190425261,0.423608333,0.070251193,0.228094929
PurchaseOrder.DeliverTo.Contact,PO.POBillTo,0.111904762,0.413278401,0.065101433,0.196761532
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.city,0.184285714,0.412332118,0.072294916,0.222970916
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.attn,0.142857143,0.395136356,0.061591094,0.199861531
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.country,0.99998,0.453601956,0.073268932,0.508950296
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.stateProvince,0.208617216,0.405714273,0.088073511,0.234135
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street1,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street2,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street3,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street4,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.postalCode,0.291904762,0.469285727,0.061954784,0.274381758
PurchaseOrder.DeliverTo.Contact,PO.POBillTo.entityidentifider,0.190425261,0.423608333,0.070251193,0.228094929
PurchaseOrder.DeliverTo.Contact,PO.POLines,0.156666667,0.336263716,0.071452028,0.18812747
PurchaseOrder.DeliverTo.Contact,PO.POLines.startAt,0.293809524,0.377940565,0.087243764,0.252997951
PurchaseOrder.DeliverTo.Contact,PO.POLines.count,0.99998,0.38351649,0.062204842,0.481900444
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item,0.15,0.329945028,0.066740745,0.182228591
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.uom,0.155555556,0.330321491,0,0.161959016
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.unitPrice,0.148730159,0.366428554,0.085530354,0.200229689
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.qty,0.155555556,0.330321491,0.09906853,0.194981859
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.partNo,0.163095238,0.366428554,0.095513999,0.20834593
PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.line,0.15,0.340903521,0.071452028,0.18745185
PurchaseOrder.DeliverTo.Contact.contactName,PO,0.145887446,0.21381475,0,0.119900732
PurchaseOrder.DeliverTo.Contact.contactName,PO.POHeader,0.135569986,0.382326007,0.069875605,0.195923866
PurchaseOrder.DeliverTo.Contact.contactName,PO.POHeader.poDate,0.157792208,0.424603164,0.06972533,0.217373567
PurchaseOrder.DeliverTo.Contact.contactName,PO.POHeader.poNumber,0.241352814,0.413919419,0.078408722,0.244560318
PurchaseOrder.DeliverTo.Contact.contactName,PO.Contact,0.672727273,0.454945058,0.536468706,0.554713679
PurchaseOrder.DeliverTo.Contact.contactName,PO.Contact.contactName,1,0.621428609,1,0.973809536
PurchaseOrder.DeliverTo.Contact.contactName,PO.Contact.contactFunctionCode,0.456492293,0.472857147,0.565658318,0.498335919
PurchaseOrder.DeliverTo.Contact.contactName,PO.Contact.contactEmail,0.613333333,0.442490876,0.536468706,0.530764305
PurchaseOrder.DeliverTo.Contact.contactName,PO.Contact.contactPhone,0.644069264,0.486507952,0.53652447,0.555700562
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo,0.091125541,0.367358565,0.066543799,0.175009302
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.city,0.163506494,0.371098906,0.076347155,0.203650852
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.attn,0.172727273,0.37228936,0.064484212,0.203166948
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.country,0.49998,0.422527462,0.077437392,0.333314951
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.stateProvince,0.215760073,0.415584385,0.09579213,0.242378863
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street1,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street2,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street3,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.street4,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.postalCode,0.277359307,0.449350625,0.064883796,0.263864576
PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.entityidentifider,0.190425261,0.393012166,0.074065475,0.219167634
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo,0.091125541,0.367358565,0.068351132,0.175611746
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.city,0.163506494,0.371098906,0.076347155,0.203650852
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.attn,0.172727273,0.37228936,0.064484212,0.203166948
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.country,0.49998,0.422527462,0.077437392,0.333314951
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.stateProvince,0.215760073,0.415584385,0.09579213,0.242378863
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street1,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street2,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street3,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.street4,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.postalCode,0.277359307,0.449350655,0.064883796,0.263864586
PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.entityidentifider,0.190425261,0.393012166,0.074065475,0.219167634
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines,0.139458874,0.319230765,0.07540516,0.1780316
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.startAt,0.271406926,0.365146518,0.087441259,0.241331568
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.count,0.49998,0.363125741,0.065866651,0.309657464
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item,0.136363636,0.315506727,0.09784992,0.183240094
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.uom,0.141919192,0.322289407,0,0.1547362
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.unitPrice,0.180584416,0.35129869,0.091320986,0.207734697
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.qty,0.134776335,0.317289382,0.084530406,0.178865374
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.partNo,0.333313333,0.35584414,0.202043911,0.297067128
PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.line,0.136363636,0.331813216,0.07540516,0.181194004
PurchaseOrder.DeliverTo.Contact.companyName,PO,0.145887446,0.204945058,0,0.116944168
PurchaseOrder.DeliverTo.Contact.companyName,PO.POHeader,0.135569986,0.355718344,0.072173736,0.187820689
PurchaseOrder.DeliverTo.Contact.companyName,PO.POHeader.poDate,0.157792208,0.396428555,0.072013763,0.208744842
PurchaseOrder.DeliverTo.Contact.companyName,PO.POHeader.poNumber,0.204989177,0.386813194,0.081289562,0.224363978
PurchaseOrder.DeliverTo.Contact.companyName,PO.Contact,0.248138528,0.452014655,0.076866307,0.259006497
PurchaseOrder.DeliverTo.Contact.companyName,PO.Contact.contactName,0.496796537,0.60214287,0.540397601,0.546445669
PurchaseOrder.DeliverTo.Contact.companyName,PO.Contact.contactFunctionCode,0.187618802,0.468831152,0.10605592,0.254168625
PurchaseOrder.DeliverTo.Contact.companyName,PO.Contact.contactEmail,0.225714286,0.449670315,0.076866307,0.250750303
PurchaseOrder.DeliverTo.Contact.companyName,PO.Contact.contactPhone,0.228744589,0.480714262,0.079083588,0.26284748
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo,0.137554113,0.344908416,0.089029966,0.190497498
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.city,0.139935065,0.363336653,0.07908146,0.194117726
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.attn,0.136363636,0.351431876,0.066446806,0.184747439
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.country,0.263376623,0.423076898,0.118357421,0.268270314
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.stateProvince,0.143110501,0.392857105,0.089570659,0.208512755
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.street1,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.street2,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.street3,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.street4,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.postalCode,0.230678211,0.435714275,0.066870383,0.244420956
PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.entityidentifider,0.117086835,0.370270818,0.076641862,0.187999838
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo,0.091125541,0.344908416,0.070551807,0.168861921
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.city,0.139935065,0.363336653,0.07908146,0.194117726
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.attn,0.136363636,0.351431876,0.066446806,0.184747439
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.country,0.263376623,0.423076928,0.118357421,0.268270324
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.stateProvince,0.143110501,0.392857105,0.089570659,0.208512755
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.street1,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.street2,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.street3,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.street4,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.postalCode,0.230678211,0.435714275,0.066870383,0.244420956
PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.entityidentifider,0.117086835,0.370270818,0.076641862,0.187999838
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines,0.139458874,0.299633682,0.096258593,0.178450383
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.startAt,0.143030303,0.344938397,0.08102499,0.189664563
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.count,0.257281385,0.369670331,0.066099366,0.231017027
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item,0.136363636,0.298241764,0.100166765,0.178257388
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.uom,0.239249639,0.318964362,0,0.186071334
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.unitPrice,0.13469697,0.333928555,0.095201848,0.187942458
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.qty,0.036363636,0.301431894,0.07549443,0.13776332
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.partNo,0.333313333,0.349999994,0.206935463,0.296749597
PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.line,0.136363636,0.314635396,0.096258593,0.182419208
PurchaseOrder.DeliverTo.Contact.e-mail,PO,0,0.187087908,0,0.062362636
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader,0.107777778,0.33984533,0,0.149207703
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader.poDate,0.115,0.364285737,0,0.159761912
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader.poNumber,0.095555556,0.339194119,0,0.144916558
PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact,0.146666667,0.388522565,0,0.178396411
PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactName,0.127792208,0.441428572,0,0.18974026
PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactFunctionCode,0.080338346,0.442857146,0,0.174398497
PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactEmail,0.5,0.534670353,0,0.444890118
PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact.contactPhone,0.078095238,0.448571384,0,0.175555541
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo,0.115,0.366337001,0,0.160445667
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.city,0.08,0.369830161,0,0.149943387
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.attn,0.08,0.355760932,0,0.145253644
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.country,0,0.403596431,0,0.134532144
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.stateProvince,0.121602564,0.388690472,0,0.170097679
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street1,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street2,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street3,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.street4,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.postalCode,0.097777778,0.444642872,0,0.180806883
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.entityidentifider,0.134588235,0.389751345,0,0.17477986
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo,0.248333333,0.366337001,0,0.204890111
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.city,0.08,0.369830161,0,0.149943387
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.attn,0.08,0.355760932,0,0.145253644
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.country,0,0.403596431,0,0.134532144
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.stateProvince,0.121602564,0.388690472,0,0.170097679
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street1,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street2,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street3,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.street4,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.postalCode,0.097777778,0.444642872,0,0.180806883
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.entityidentifider,0.134588235,0.389751345,0,0.17477986
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines,0.057142857,0.300854713,0,0.119332523
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.startAt,0.103809524,0.35013321,0,0.151314245
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.count,0,0.342197835,0,0.114065945
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item,0.26,0.305622727,0,0.188540909
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.uom,0.182222222,0.309519261,0,0.163913828
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.unitPrice,0.139444444,0.347023815,0,0.162156086
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.qty,0,0.308141857,0,0.102713952
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.partNo,0.115,0.347023815,0,0.154007938
PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.line,0.08,0.320046633,0,0.133348878
PurchaseOrder.DeliverTo.Contact.telephone,PO,0.044444444,0.24556078,0,0.096668408
PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader,0.096296296,0.368437111,0.060237245,0.174990217
PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader.poDate,0.196296296,0.371381879,0.061878299,0.209852158
PurchaseOrder.DeliverTo.Contact.telephone,PO.POHeader.poNumber,0.131481481,0.364536673,0.066455443,0.187491199
PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact,0.222486772,0.44700855,0.105305437,0.25826692
PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactName,0.196260221,0.455643713,0.105305437,0.252403124
PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactFunctionCode,0.156463599,0.466507971,0.105305437,0.242759002
PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactEmail,0.195873016,0.429086953,0.105305437,0.243421802
PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactPhone,0.397623858,0.536552012,1,0.74472529
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo,0.089814815,0.392049909,0.111620838,0.197828521
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.city,0.135185185,0.393321127,0.087003193,0.205169835
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.attn,0.135185185,0.37784493,0.056195727,0.189741947
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.country,0.044444444,0.43046397,0.065758397,0.18022227
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.stateProvince,0.19545584,0.389033198,0.093235372,0.225908137
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street1,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street2,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street3,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street4,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.postalCode,0.137222222,0.446825385,0.056498333,0.213515313
PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.entityidentifider,0.120174292,0.403469712,0.065098924,0.196247643
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo,0.089814815,0.392049909,0.065265004,0.182376576
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.city,0.135185185,0.393321127,0.087003193,0.205169835
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.attn,0.135185185,0.37784493,0.056195727,0.189741947
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.country,0.044444444,0.43046397,0.065758397,0.18022227
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.stateProvince,0.19545584,0.389033198,0.093235372,0.225908137
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street1,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street2,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street3,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street4,0.161904762,0.389987767,0.095004684,0.215632404
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.postalCode,0.137222222,0.446825415,0.056498333,0.213515323
PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.entityidentifider,0.120174292,0.403469712,0.065098924,0.196247643
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines,0.176296296,0.32200855,0.064291161,0.187532002
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.startAt,0.141851852,0.362368762,0.080159113,0.194793242
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.count,0.044444444,0.365594923,0.064736189,0.158258519
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item,0.253703704,0.317975849,0.060451508,0.210710354
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.uom,0.044444444,0.319511592,0,0.121318679
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.unitPrice,0.133518519,0.3533189,0.075468341,0.187435253
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.qty,0.140740741,0.319511592,0.105647781,0.188633371
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.partNo,0.089814815,0.3533189,0.083135864,0.175423193
PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines.Item.line,0.22037037,0.340146512,0.064291161,0.208269348
PurchaseOrder.DeliverTo.Address,PO,0,0.225641012,0,0.075213671
PurchaseOrder.DeliverTo.Address,PO.POHeader,0.216269841,0.389324933,0.128370414,0.244655063
PurchaseOrder.DeliverTo.Address,PO.POHeader.poDate,0.118650794,0.40625,0.064672897,0.196524564
PurchaseOrder.DeliverTo.Address,PO.POHeader.poNumber,0.087301587,0.382325977,0.072054895,0.18056082
PurchaseOrder.DeliverTo.Address,PO.Contact,0.057142857,0.217216104,0.113597139,0.1293187
PurchaseOrder.DeliverTo.Address,PO.Contact.contactName,0.095887446,0.269047618,0.113597139,0.159510734
PurchaseOrder.DeliverTo.Address,PO.Contact.contactFunctionCode,0.060735171,0.321693093,0.113597139,0.165341801
PurchaseOrder.DeliverTo.Address,PO.Contact.contactEmail,0.078095238,0.225778371,0.113597139,0.139156916
PurchaseOrder.DeliverTo.Address,PO.Contact.contactPhone,0.078095238,0.300297618,0.122332689,0.166908515
PurchaseOrder.DeliverTo.Address,PO.POShipTo,0.057142857,0.409111708,0.068218161,0.178157575
PurchaseOrder.DeliverTo.Address,PO.POShipTo.city,0,0.391432643,0.070315101,0.153915915
PurchaseOrder.DeliverTo.Address,PO.POShipTo.attn,0.160714286,0.392490804,0.060148283,0.204451124
PurchaseOrder.DeliverTo.Address,PO.POShipTo.country,0.142857143,0.404924661,0.07123616,0.206339321
PurchaseOrder.DeliverTo.Address,PO.POShipTo.stateProvince,0.138150183,0.387857139,0.099677088,0.20856147
PurchaseOrder.DeliverTo.Address,PO.POShipTo.street1,0.285714286,0.405982882,0.062885054,0.251527407
PurchaseOrder.DeliverTo.Address,PO.POShipTo.street2,0.285714286,0.405982852,0.062885054,0.251527397
PurchaseOrder.DeliverTo.Address,PO.POShipTo.street3,0.285714286,0.405982852,0.062885054,0.251527397
PurchaseOrder.DeliverTo.Address,PO.POShipTo.street4,0.285714286,0.405982852,0.062885054,0.251527397
PurchaseOrder.DeliverTo.Address,PO.POShipTo.postalCode,0.09952381,0.437142849,0.112504046,0.216390235
PurchaseOrder.DeliverTo.Address,PO.POShipTo.entityidentifider,0.083753501,0.41990459,0.068380283,0.190679458
PurchaseOrder.DeliverTo.Address,PO.POBillTo,0,0.392445028,0.123328731,0.171924586
PurchaseOrder.DeliverTo.Address,PO.POBillTo.city,0,0.376617789,0.070315101,0.14897763
PurchaseOrder.DeliverTo.Address,PO.POBillTo.attn,0.160714286,0.392490804,0.060148283,0.204451124
PurchaseOrder.DeliverTo.Address,PO.POBillTo.country,0.142857143,0.390109867,0.07123616,0.201401057
PurchaseOrder.DeliverTo.Address,PO.POBillTo.stateProvince,0.138150183,0.387857139,0.099677088,0.20856147
PurchaseOrder.DeliverTo.Address,PO.POBillTo.street1,0.285714286,0.405982882,0.062885054,0.251527407
